,id.orig_h,id.orig_p,id.resp_h,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_tcp,proto_udp,service_dhcp,service_dns,service_http,service_irc,conn_state_OTH,conn_state_RSTR,conn_state_S0,conn_state_S1,conn_state_S3,conn_state_SF,history_C,history_D,history_Dd,history_Other,history_S,history_ShAdDaf,history_ShAdDaft,history_ShAdfDr
1013,3232235971.0,50036.0,3119782379.0,6667.0,4.039693,75.0,243.0,0.0,10.0,631.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1014,3232235971.0,50038.0,3119782379.0,6667.0,2.084562,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1015,3232235971.0,50168.0,3119782379.0,6667.0,3.099239,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1016,3232235971.0,50040.0,3119782379.0,6667.0,2.10605,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1017,3232235971.0,50168.0,3119782379.0,6667.0,3.1091314000000003,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1018,3232235971.0,50170.0,3119782379.0,6667.0,3.097485,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,3232235971.0,50046.0,3119782379.0,6667.0,4.11815,75.0,243.0,0.0,9.0,567.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,3232235971.0,50170.0,3119782379.0,6667.0,3.1218768,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1021,3232235971.0,50048.0,3119782379.0,6667.0,2.097555,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1022,3232235971.0,50050.0,3119782379.0,6667.0,2.083063,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,3232235971.0,50176.0,3119782379.0,6667.0,3.150707,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024,3232235971.0,50052.0,3119782379.0,6667.0,1.082383,75.0,243.0,0.0,8.0,499.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,3232235971.0,50054.0,3119782379.0,6667.0,4.210857,73.0,241.0,0.0,10.0,629.0,7.0,613.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1026,3232235971.0,50056.0,3119782379.0,6667.0,1.159839,75.0,243.0,0.0,7.0,447.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1027,3232235971.0,50188.0,3119782379.0,6667.0,3.098736,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1028,3232235971.0,50188.0,3119782379.0,6667.0,3.1091314,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1029,3232235971.0,50060.0,3119782379.0,6667.0,2.079316,75.0,243.0,0.0,9.0,559.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,3232235971.0,50190.0,3119782379.0,6667.0,3.096728,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1031,3232235971.0,123.0,2481415173.0,123.0,3.1390947999999996,48.0,48.0,0.0,1.0,76.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1032,3232235971.0,50190.0,3119782379.0,6667.0,3.1404628000000003,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1033,3232235971.0,50064.0,3119782379.0,6667.0,1.101879,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1034,3232235971.0,50192.0,3119782379.0,6667.0,3.094994,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1035,3232235971.0,123.0,1383150888.0,123.0,3.1705672,48.0,48.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,3232235971.0,50068.0,3119782379.0,6667.0,4.318797,75.0,243.0,0.0,10.0,679.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1037,3232235971.0,50198.0,3119782379.0,6667.0,2.017107,60.0,124.0,0.0,6.0,388.0,4.0,328.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,3232235971.0,50070.0,3119782379.0,6667.0,1.081634,75.0,243.0,0.0,8.0,499.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1039,3232235971.0,50072.0,3119782379.0,6667.0,2.096053,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1040,3232235971.0,50206.0,3119782379.0,6667.0,1.018173,60.0,124.0,0.0,5.0,340.0,4.0,328.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041,3232235971.0,50208.0,3119782379.0,6667.0,1.016423,60.0,124.0,0.0,5.0,328.0,4.0,328.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,3232235971.0,50212.0,3119782379.0,6667.0,3.080995,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1043,3232235971.0,50074.0,3119782379.0,6667.0,1.109865,75.0,243.0,0.0,8.0,559.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1044,3232235971.0,50076.0,3119782379.0,6667.0,4.197363,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,3232235971.0,50078.0,3119782379.0,6667.0,1.114616,75.0,243.0,0.0,8.0,499.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1046,3232235971.0,50080.0,3119782379.0,6667.0,2.099309,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1047,3232235971.0,50216.0,3119782379.0,6667.0,3.091241,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1048,3232235971.0,50082.0,3119782379.0,6667.0,2.151772,75.0,243.0,0.0,8.0,507.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1049,3232235971.0,50216.0,3119782379.0,6667.0,3.1309178,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1050,3232235971.0,50218.0,3119782379.0,6667.0,3.089241,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1051,3232235971.0,50222.0,3119782379.0,6667.0,3.154462,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1052,3232235971.0,123.0,2481415173.0,123.0,3.1390947999999996,48.0,48.0,0.0,1.0,76.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1053,3232235971.0,50222.0,3119782379.0,6667.0,3.1345158,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1054,3232235971.0,50224.0,3119782379.0,6667.0,3.148966,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1055,3232235971.0,50224.0,3119782379.0,6667.0,3.1403126,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1056,3232235971.0,123.0,1383150888.0,123.0,3.1705672,48.0,48.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,3232235971.0,50092.0,3119782379.0,6667.0,1.136101,75.0,234.0,0.0,8.0,499.0,8.0,658.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1058,3232235971.0,50226.0,3119782379.0,6667.0,3.147209,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1059,3232235971.0,50094.0,3119782379.0,6667.0,2.114796,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1060,3232235971.0,50232.0,3119782379.0,6667.0,3.090238,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1061,3232235971.0,50098.0,3119782379.0,6667.0,1.075133,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1062,3232235971.0,50100.0,3119782379.0,6667.0,2.130286,75.0,243.0,0.0,8.0,507.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1063,3232235971.0,50102.0,3119782379.0,6667.0,2.079815,75.0,243.0,0.0,9.0,571.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1064,3232235971.0,50232.0,3119782379.0,6667.0,3.1403126,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1065,3232235971.0,50108.0,3119782379.0,6667.0,1.094383,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1066,3232235971.0,50106.0,3119782379.0,6667.0,4.243829,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1067,3232235971.0,50238.0,3119782379.0,6667.0,3.106979,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1068,3232235971.0,50238.0,3119782379.0,6667.0,3.1155262,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1069,3232235971.0,50112.0,3119782379.0,6667.0,4.201099,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1070,3232235971.0,50114.0,3119782379.0,6667.0,2.114545,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1071,3232235971.0,50246.0,3119782379.0,6667.0,3.149956,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1072,3232235971.0,123.0,2481415173.0,123.0,3.1390947999999996,48.0,48.0,0.0,1.0,76.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1073,3232235971.0,50246.0,3119782379.0,6667.0,3.1309178,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1074,3232235971.0,50118.0,3119782379.0,6667.0,2.089822,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1075,3232235971.0,50120.0,3119782379.0,6667.0,1.078391,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1076,3232235971.0,50248.0,3119782379.0,6667.0,3.147951,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1077,3232235971.0,50122.0,3119782379.0,6667.0,1.328491,75.0,243.0,0.0,8.0,511.0,7.0,709.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1078,3232235971.0,50248.0,3119782379.0,6667.0,3.1466588,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1079,3232235971.0,123.0,1383150888.0,123.0,3.1705672,48.0,48.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,3232235971.0,50254.0,3119782379.0,6667.0,3.136461,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1081,3232235971.0,50126.0,3119782379.0,6667.0,4.202105,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1082,3232235971.0,123.0,1359150816.0,123.0,3.1705672,96.0,76.8,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,3232235971.0,50128.0,3119782379.0,6667.0,1.099389,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1084,3232235971.0,50254.0,3119782379.0,6667.0,3.1403126000000006,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1085,3232235971.0,50130.0,3119782379.0,6667.0,4.183629,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1086,3232235971.0,50256.0,3119782379.0,6667.0,3.133716,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1087,3232235971.0,50256.0,3119782379.0,6667.0,3.1276688,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1088,3232235971.0,50258.0,3119782379.0,6667.0,3.121971,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1089,3232235971.0,50258.0,3119782379.0,6667.0,3.1437581999999997,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1090,3232235971.0,50136.0,3119782379.0,6667.0,1.078631,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1091,3232235971.0,50138.0,3119782379.0,6667.0,4.074177,75.0,243.0,0.0,9.0,567.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1092,3232235971.0,50262.0,3119782379.0,6667.0,3.144209,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1093,3232235971.0,50140.0,3119782379.0,6667.0,2.079326,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1094,3232235971.0,50142.0,3119782379.0,6667.0,2.083811,75.0,243.0,0.0,8.0,507.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1095,3232235971.0,50144.0,3119782379.0,6667.0,1.084132,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096,3232235971.0,50148.0,3119782379.0,6667.0,1.116385,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1097,3232235971.0,50262.0,3119782379.0,6667.0,3.1437581999999997,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1098,3232235971.0,50264.0,3119782379.0,6667.0,3.139199,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1099,3232235971.0,50150.0,3119782379.0,6667.0,4.141883,75.0,243.0,0.0,10.0,631.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1100,3232235971.0,123.0,2481415173.0,123.0,3.1390947999999996,48.0,48.0,0.0,1.0,76.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1101,3232235971.0,50266.0,3119782379.0,6667.0,3.102982,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1102,3232235971.0,50266.0,3119782379.0,6667.0,3.1432092000000003,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1103,3232235971.0,50268.0,3119782379.0,6667.0,3.088739,0.0,0.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1104,3232235971.0,50156.0,3119782379.0,6667.0,4.190598,75.0,243.0,0.0,9.0,567.0,7.0,615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1105,3232235971.0,50268.0,3119782379.0,6667.0,3.1235715999999996,0.0,0.0,0.0,1.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106,3232235971.0,123.0,1359150816.0,123.0,3.1705672,96.0,76.8,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,3232235971.0,50158.0,3119782379.0,6667.0,1.092127,75.0,243.0,0.0,7.0,447.0,6.0,563.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
